TXNid,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXNB0000322,161392,-2.894695884,1.318654535,-1.817680841,-1.469036682,1.31746932,-0.368965189,1.773863423,-0.326743945,0.290881996,1.35010861,0.429507732,0.53176808,0.396752532,0.264906576,-0.372116283,-0.349643409,-0.935016005,0.130022973,0.57364842,-0.138710728,-0.086191516,0.670221782,-0.344056235,-0.03563145,0.710095017,0.113687765,-1.020600118,0.093425981,75
TXNB0000323,161393,2.06167813,-0.01662601,-1.354167488,1.235009025,0.464838421,-0.082542511,0.070876953,-0.151658832,0.793959018,0.158881993,-2.070315699,0.163432904,0.151359793,0.001493813,-0.576122125,-0.255483471,-0.536782041,-0.069318476,0.105589581,-0.259189848,0.041676348,0.45497809,-0.109352365,-1.045238539,0.455440362,-0.393631217,0.025241565,-0.061503893,3.98
TXNB0000324,161393,2.061275929,0.097621146,-1.787342796,0.393419159,0.459171218,-0.792482546,0.184083269,-0.217276284,0.536792287,-0.377355735,-0.745252438,-0.022388339,-0.127820824,-0.806763954,0.242578213,0.374080306,0.429714017,-0.226880297,0.109223268,-0.139183224,-0.369737672,-0.998322238,0.311928808,0.373498096,-0.249426698,0.180733129,-0.066756586,-0.030297169,14.49
TXNB0000325,161393,-0.102108817,0.65079629,0.078096329,-0.227684528,-0.319520861,-0.100408641,-0.266827302,0.624611782,0.586904913,-1.304345196,-1.210684174,-0.369449052,-0.307606258,-1.244454549,0.377376485,1.28611647,0.223611939,0.939275394,-0.74791906,-0.173297941,0.118024676,0.204824894,0.354259051,0.450960368,-1.249885066,-0.025870129,0.017271922,0.091698116,49.65
TXNB0000326,161394,1.598118798,-1.952863889,-2.632218505,-2.941133031,0.269851404,0.611538407,0.018287191,0.010371909,0.392277022,-0.495411051,1.423017223,1.713240022,0.86635024,0.667351824,1.124029532,-3.485203792,0.663269908,0.356344762,-0.454264803,-0.08238099,0.037868021,0.323323564,-0.135615468,-0.696461102,0.097908382,-0.660489501,0.03330545,-0.027532736,279.96
TXNB0000327,161394,1.246984623,-1.321978907,-0.903699655,1.484165471,-0.561750543,-0.002771572,0.109820199,-0.185848571,0.745666184,0.011589412,-1.35918709,0.603114875,1.376311683,-0.162517385,0.758537465,0.662861007,-1.089707707,0.519412796,-0.635061344,0.642210177,0.43009925,0.559318874,-0.307226104,-0.620844239,-0.1052825,-0.566428652,-0.011311586,0.034113862,400
TXNB0000328,161394,1.935399122,-0.334790923,-1.431303486,0.000793685,0.722073381,0.895349004,-0.232260547,0.328352582,0.461132969,0.137710062,0.860648657,0.655228034,-0.91571675,0.706970615,0.254885315,-0.551330306,0.111922922,-1.394132749,-0.387037064,-0.348166411,-0.20924583,-0.44320441,0.344936165,-1.657554325,-0.490964516,0.313210738,-0.031883283,-0.089276721,1.98
TXNB0000329,161395,2.209186946,-1.073040888,-1.428623158,-2.059650056,-1.00679791,-1.581584165,-0.401173765,-0.417977812,0.818571272,-0.044249212,-0.997431686,0.15425493,-0.205274286,0.221425759,0.670920575,-2.451310114,0.196732311,1.395838233,-0.064517157,-0.630215801,-0.056156306,0.602707945,-0.010757714,0.087035393,0.250545426,0.092762182,0.010265458,-0.059552363,15.17
TXNB0000330,161395,1.953876708,-0.209398348,-0.703242223,1.217064295,0.195626588,0.664739925,-0.349375376,0.18840778,0.947741454,0.143260809,-0.482313865,1.2375757,0.182044466,-0.187584527,-1.821899281,0.015344031,-0.654745552,-0.158568987,0.837137255,-0.230418818,-0.533431217,-1.250410174,0.292016936,-1.234353413,-0.209972392,-1.05329933,0.054085499,-0.050841259,10.47
TXNB0000331,161395,-2.198320908,2.070707527,-1.800981215,-1.580915828,0.781875122,-1.544538817,1.350538684,-0.147764535,1.41284256,2.457048929,0.31519473,-0.762020235,-2.726847492,0.720030547,-0.421033477,-0.45337931,-0.74080726,0.355669039,0.062769513,0.752546451,-0.087706187,0.626825326,-0.321410715,-0.367345991,-0.012386214,0.077343112,0.768705081,0.297905137,3.78
TXNB0000332,161395,-1.000339837,-0.498373519,0.815114859,-2.747288363,0.097640782,0.580168176,-0.306076019,0.038975595,-1.971916901,1.019314122,-0.424866049,-0.708613847,0.696136195,-0.645921828,0.207201266,-1.631274784,1.267321039,-1.531057367,-1.321140876,-0.684588935,-0.020159123,0.540497437,-0.025575092,-1.029639071,-0.25162838,-0.102685307,-0.301803384,0.135518679,15
TXNB0000333,161395,-0.30491412,1.08710144,-0.110131035,-0.564816267,0.130393359,-1.048673555,0.647229575,0.256243347,-0.190753985,-0.643134448,-1.109809064,0.221947029,-0.053297249,0.456687917,-0.374979447,-0.002065093,-0.202128395,-0.757824506,-0.134336024,-0.149918985,-0.215619445,-0.582792841,0.137474263,-0.095963145,-0.472965413,0.15055831,0.12211291,0.033963221,9.12
TXNB0000334,161396,1.837426825,0.559078097,-0.875786174,3.728687667,0.588258364,-0.155642228,0.453611765,-0.098625222,-1.402646265,1.618834903,0.63201538,0.563663971,-0.158449207,0.598741829,-1.710094994,0.667225064,-0.8018558,-0.409573208,-1.1585392,-0.249765854,-0.038980086,-0.15969292,0.188734621,-0.027626582,-0.051148234,-0.158794084,-0.058765228,-0.058003825,32.37
TXNB0000335,161397,-1.033836923,1.209695837,1.242359473,0.751682161,0.391059959,1.052072219,0.136432525,0.796356158,-0.357600989,-0.563416614,-0.661320839,0.839896808,0.14707591,0.075797476,-1.452815857,-0.347557883,-0.063352168,0.175916751,1.943275269,0.108020113,-0.528489739,-1.342088275,-0.252358186,-1.221559089,0.527092689,-0.729248756,0.232230741,0.050511947,10.94
TXNB0000336,161397,2.034961491,-0.159719873,-1.194753175,0.221016007,0.052295223,-0.630982946,0.017638871,-0.106191542,0.395072379,0.252440699,0.61041457,0.715157053,-0.575686665,0.578867166,-0.522392709,0.156866021,-0.567116543,-0.281536005,0.491967219,-0.249784585,-0.260828424,-0.67285222,0.301989257,-0.412227449,-0.319973266,0.206107479,-0.075615238,-0.075470256,0.89
TXNB0000337,161398,-0.744191131,0.717151288,1.639832675,-1.09970103,0.901195084,0.90432693,0.490170078,0.273012248,-0.324487058,-1.0533131,0.249277677,1.248031648,1.619866201,-0.311940644,-0.295898741,0.473702082,-1.152630127,0.517279029,0.546817231,0.141400734,-0.15398918,-0.451529253,-0.325379918,-0.208072288,0.515300588,-0.485924657,0.059274946,0.063483558,18.99
TXNB0000338,161398,-1.464297309,2.153378851,-2.017152786,-1.005235789,-0.080589036,-2.010894706,0.546289941,0.863008819,-0.338436784,-0.491627592,-1.509398213,-0.274467514,-1.343201671,1.777632113,-0.134144309,-0.289949375,0.163381997,-0.154428743,-0.204910827,-0.237409139,0.298303318,0.751706695,-0.049710157,0.055981278,-0.177749158,0.106334852,0.222948266,0.198487223,1.77
TXNB0000339,161398,1.083468941,0.874993399,-0.867405394,1.285480839,0.592659826,-0.458554499,0.462617946,-0.205103235,-0.327269399,-0.060049397,-0.390109659,0.101317613,0.815461098,-0.900510098,1.226866718,-0.729918583,1.32025701,0.066101345,2.512550713,0.213344045,-0.219664411,-0.394128397,0.353711537,0.607885711,-1.483923144,0.414379819,0.12294932,0.083179553,1.29
TXNB0000340,161398,1.945589877,-0.219800988,-0.911721232,0.142208658,-0.26485022,-0.37842551,-0.527842022,0.08794827,1.051061115,-0.551475554,0.976887984,0.842984039,-0.028621791,-1.102386308,0.187350583,0.864941598,0.114598461,0.808398724,0.212554029,-0.138131666,-0.223596672,-0.535420516,0.305007641,-0.598103416,-0.498394387,-0.274081751,0.020767404,-0.021880032,17.72
TXNB0000341,161399,2.005042843,0.024850577,-0.852651565,2.850472814,0.153622017,0.207531983,-0.231332585,-0.038851096,-2.379066058,2.508819967,0.053366559,-0.099832008,0.319669575,0.41604722,-1.056837283,-0.305507099,-1.020797158,1.702415057,-2.163583088,-0.649059914,-0.079199133,0.19534984,0.076374122,-0.519026576,0.003501555,0.149575815,-0.020685818,-0.058329684,19.4
TXNB0000342,161400,0.570019726,-1.77146383,-0.866994332,4.305820164,-0.422304777,0.901138315,0.638469994,0.000977394,-0.53384293,0.980246498,-1.404651786,-0.019854823,0.13681207,-0.003165678,-0.928682113,1.034306792,-0.684256923,-0.658891116,-1.483109238,1.112787712,-0.010348611,-1.544461754,-0.074428359,0.52983586,-0.787131087,-0.605173963,-0.128874048,0.094861342,684.77
TXNB0000343,161400,1.97888825,-0.295155737,-1.22038944,0.594801205,-0.258671862,-1.129088216,0.161602388,-0.266138264,1.123617807,-0.119385858,-1.19923228,-0.072395749,-1.320477254,0.434967168,-0.286251627,-0.621046059,-0.016707978,-0.410440484,0.237727497,-0.277891872,-0.047299857,0.023856156,0.092356858,0.033511494,0.129843902,-0.296765082,-0.022845431,-0.05388089,36.45
TXNB0000344,161402,2.050405534,0.058772756,-1.85610184,0.206366726,0.658920955,-0.25746424,0.031999833,-0.015380204,0.321377196,-0.20525455,0.762138794,0.509139234,-0.364073205,-0.584340153,-0.374484042,0.587386442,0.160362942,0.276364444,0.420563579,-0.164582597,-0.337414499,-0.913988094,0.290649553,0.02895823,-0.264946621,0.18492117,-0.066527959,-0.046024759,1.79
TXNB0000345,161402,-0.60237684,1.407386473,-0.793772478,-0.539345702,0.768571461,-0.916863182,1.023019722,-0.318078793,0.765702564,0.691265054,0.847576258,-0.483311008,-1.426590354,-0.918470319,0.254214335,0.18331933,-0.027980014,1.362473576,0.177714547,0.26682064,0.130434687,0.983650361,-0.239892055,-0.447764908,-0.326271958,-0.232270778,-0.298904893,-0.43141541,3.85
TXNB0000346,161402,-1.069110069,2.028356106,-0.89599062,-0.722930576,0.720629481,-0.099443795,-0.126260999,-3.220794737,0.354910139,-0.262966286,-0.615840497,0.355530861,0.305223352,-1.051535482,-0.285906659,0.265473907,0.634722571,-0.302116639,-0.38589695,-0.483547527,2.692898973,-1.853817922,0.542156684,0.448778703,-0.295521346,0.147006466,0.472192641,0.17756701,5.38
TXNB0000347,161403,2.078335947,0.022916811,-2.199363684,0.93355137,1.084249219,0.140374313,0.323915752,0.000670782,0.292128998,0.480033865,-0.54470285,-0.393198474,-2.069313849,1.034884264,-0.888867879,-0.124207034,-0.668165093,0.443362985,0.482542261,-0.361108372,0.002295683,0.084709448,-0.078284977,-0.406202869,0.521855854,-0.469945139,-0.036324988,-0.08074943,3
TXNB0000348,161403,-1.305059128,1.289504557,0.837497673,-0.449081758,0.353658373,-0.582187395,1.127360893,-0.036223449,-0.528431875,-0.44517966,-0.511888485,0.486780113,0.66364713,0.021527647,-0.23028561,-0.585158061,0.103000796,-0.859610112,0.575515751,0.077553204,-0.265053786,-0.567465867,-0.161217165,1.189355085,0.595947807,0.391507871,-0.312258342,-0.183076709,40.22
TXNB0000349,161403,1.79230899,-0.682389301,-1.232963735,0.163262416,-0.206326339,-0.444157887,0.033555414,-0.091739431,0.899855018,-0.089754941,0.443228596,0.984063182,-0.491268308,0.380913267,-0.857803994,-0.247624814,-0.387833965,-0.073392743,0.661349219,-0.020322944,-0.065086533,-0.230391588,0.073185042,-0.385515395,-0.120871252,-0.093623822,-0.049548018,-0.050783592,119.21
TXNB0000350,161405,2.177130988,-0.287015033,-2.585750373,-1.877271807,0.702692495,-1.144597525,0.540565264,-0.389472766,0.901218606,-0.584771687,0.755475509,0.996911689,-0.22170367,1.007792124,0.354004386,-0.758391368,-0.541208174,0.278741542,1.332898566,-0.16813363,0.121759929,0.477483745,-0.074525877,0.253352839,0.499549774,-0.096848112,-0.069054797,-0.084907333,7.28
TXNB0000351,161407,2.050320114,-0.02757156,-1.445748592,0.146225879,0.296519032,-0.718506265,0.171461495,-0.240665065,0.276600082,0.159527984,0.794656107,1.177830244,0.616711478,0.552653192,0.054110848,0.010814636,-0.874865992,0.40172242,0.132343477,-0.191145664,0.283109925,0.985036099,-0.062169061,-0.4131197,0.295521335,-0.100166743,-0.017074356,-0.07216131,1.79
TXNB0000352,161407,-0.004652724,1.075462649,-0.341932201,-0.621717364,0.996624189,-0.781242061,1.112333099,-0.26952889,0.355221737,-0.307389083,-0.570494137,-0.405292722,-0.479975624,-1.19914983,-0.099439927,0.179402326,0.349040483,-0.305379396,-0.33616434,0.176593893,-0.422034935,-0.835088644,0.096160329,0.553738324,-0.427988456,0.093356306,0.167178553,-0.080996822,1.78
TXNB0000353,161408,-0.71065283,0.955895979,-0.004313405,-0.662940244,0.866407342,-0.391003529,1.117498552,-0.751976288,0.610019151,1.264238625,0.697247696,0.408633064,-0.209122128,-0.330636211,-0.640720995,-0.277397029,-0.843630378,-0.240929595,0.793787387,-0.036130931,-0.184054405,-0.330737771,0.102352252,-0.475533909,-1.006501729,0.012777149,-1.130502414,-0.198285527,3.57
TXNB0000354,161409,-0.537349528,0.523109138,0.788623811,0.870754754,-0.927694058,1.226924108,2.005705503,-0.435549568,0.086460427,-0.100229191,-0.947549047,-0.291049977,0.120111042,-0.318459784,0.830376839,-0.062621691,-0.516037156,0.041656761,0.576127187,-0.191566056,-0.241705312,-0.214876886,0.110682713,0.566949485,-0.892643996,-0.947842683,0.080134856,-0.115928301,358
TXNB0000355,161410,-1.076035293,1.007355642,-0.198777604,-0.135487675,1.265704211,-0.453365855,1.159468072,0.358825464,-1.116015972,-0.84153865,0.286066021,0.677061532,-0.565813131,0.9554198,-1.908372292,-0.21198079,-0.486728333,0.036666677,-0.576619084,-0.200892575,0.248147298,0.450061693,-0.297668973,0.698243699,0.59876857,-0.63970201,-0.047373864,0.009281702,39.6
TXNB0000356,161411,1.919023878,0.167904417,-0.240480112,3.453904107,0.342672611,1.328445216,-0.674064872,0.356173803,-0.386971113,1.550303722,-0.961835313,-0.080328869,-0.002057794,-0.108241421,-1.159106159,1.800488148,-1.649030266,1.00612373,-0.935495031,-0.244139112,0.131433074,0.459011571,0.009820757,-1.415974652,-0.092314542,0.094732843,0.009543643,-0.055552262,4.95
TXNB0000357,161411,2.030520614,0.174747612,-1.779604869,0.270181119,0.524916843,-0.677881484,0.101781732,-0.17270643,-0.017571748,-0.16962834,1.557234154,1.068610199,0.808516564,-0.773436938,0.06539711,0.56301433,0.154835969,0.625116293,-0.252283488,-0.091381432,0.225347371,0.769690041,0.049692664,0.696035195,0.068547268,0.627372597,-0.062866064,-0.043411549,1.5
TXNB0000358,161412,0.093272718,0.947416671,-0.340923463,-0.621066731,0.850201475,-0.60114099,0.839382182,0.059980239,-0.229471286,-0.649381232,1.026306632,0.307180921,-0.676959227,-0.698118549,-0.886042801,0.517226526,0.195646513,0.307855247,0.015316331,-0.009784677,-0.287670309,-0.745499799,0.107639305,0.644878688,-0.487691423,0.088555341,0.214717652,0.074315518,3.88
TXNB0000359,161412,1.807746271,0.102575063,-0.723159051,3.633153466,0.502423667,0.892169887,-0.198474296,0.117939424,-0.507556569,1.403613528,-1.987160713,-0.613540432,0.09310508,-0.056114543,-0.430781851,1.165611064,-1.093413345,0.324077711,-1.631611181,-0.095701478,0.395859038,1.070226714,-0.118393093,0.044969798,0.184823565,0.306448592,-0.026462142,-0.032122486,80.17
TXNB0000360,161413,1.755893036,-0.575736692,-0.559537675,1.286246259,-0.456531272,0.02730041,-0.474778458,0.097613245,1.055834748,0.190930874,-1.198758976,-0.402158396,-0.931456289,0.230749711,1.012170792,0.532548647,-0.737413562,0.492117567,-0.801476833,-0.069342178,0.270016974,0.601170255,0.081294424,0.561350066,-0.145888514,-0.592795268,0.027052713,-0.007820647,116
TXNB0000361,161414,-0.321098639,1.115078951,-0.136957695,1.075260324,1.595461878,-0.28110886,1.07469467,-1.538262587,-0.616385722,0.130184584,-0.17987805,-0.23051656,0.655524186,-1.380158441,1.061666114,-1.472083388,1.722326797,0.067289543,2.785940513,0.229175374,0.616427404,-0.012671984,-0.210798531,0.601190849,0.002907755,0.938126003,-0.281260155,-0.259668886,3.92
TXNB0000362,161414,1.494206098,-1.364327666,-0.65722282,0.249279474,-0.932140809,-0.01560047,-0.476056585,0.090463716,1.346365585,-0.143739698,0.39854686,0.754125339,-0.496500968,0.143445501,-0.02716219,0.387897047,-0.725660482,0.756899025,0.141638664,0.26224919,0.355706966,0.673265749,-0.116809433,-0.356160077,-0.281713281,0.107342041,-0.034864471,-0.014881529,251.44
TXNB0000363,161414,-0.122255608,0.73420947,-0.899494254,-0.593656105,0.918321566,0.916890378,0.00764987,0.848966143,0.202343853,-1.393183065,-0.714942919,-0.400132322,-0.821323634,-0.817530518,0.774560056,-0.004393184,1.305856389,-0.698992221,-1.493968098,-0.341934208,0.149217522,0.429962535,0.265220548,-0.670972412,-1.165950293,0.355479316,0.015979104,0.057550686,27.5
TXNB0000364,161414,2.165211461,0.49137984,-2.698585266,1.020331143,1.522212915,-0.825467239,1.1026808,-0.560231047,-0.376133987,0.367606814,-1.393187737,0.300758308,0.715654775,0.686844755,-0.342263586,-0.672515787,-0.540405277,-0.310727242,-0.019902573,-0.20550945,0.259820224,0.9665736,-0.282613841,0.156688758,1.021482073,-0.190820852,-0.053798199,-0.077312474,1
TXNB0000365,161415,2.049275795,-0.93149388,-0.320124197,-0.310998612,-1.26713623,-0.766989861,-0.812071455,-0.134681847,-0.017048849,0.79672843,-1.004032222,0.066482123,0.320205401,-0.181899811,0.374524756,-1.089138524,-0.230461674,0.851585934,-0.811005272,-0.534859956,-0.604689953,-1.24937,0.496963818,-0.009767417,-0.774888727,0.228276093,-0.020330256,-0.032910739,42.44
TXNB0000366,161415,0.423196809,1.496261297,-2.306008225,0.80106732,1.71693589,-0.755621388,1.400728063,-0.112486446,-1.130160014,0.003311321,-1.803486798,0.138160834,0.764544247,1.040187573,-0.453689208,-1.000558566,-0.175108669,0.043096494,0.805212946,-0.220485896,0.555038436,1.753744686,-0.125325581,0.166927384,-1.013369923,-0.373178704,0.239743996,0.284083037,1
TXNB0000367,161416,-0.601396652,1.063589217,0.975136643,-0.822576347,1.382773213,-0.56249955,1.599704375,-0.582257485,-0.267223408,-0.856625831,-0.525950612,-0.575621261,-0.25703626,-1.376061795,0.003979801,0.099772552,0.265778194,-0.207809515,0.037848869,0.123506139,-0.445237954,-1.0359662,-0.375538778,0.569388112,0.470237575,0.221744243,-0.506618353,-0.364016717,8.98
TXNB0000368,161416,-0.611370648,0.829393411,1.05050258,-0.157329632,1.417721359,-0.199415405,1.108159708,-0.388815166,-0.582826503,-0.314466161,1.415691165,-0.037941376,-0.612260984,-1.01625573,0.068250166,-0.231372071,0.581014007,0.325558297,1.372657368,0.200767198,-0.390240414,-0.831029845,-0.382217029,0.623986389,0.229999291,0.38603928,-0.435194921,-0.387020959,2.68
TXNB0000369,161416,-0.400996964,0.340792842,-0.370126367,-0.960456433,1.48570279,0.05836093,0.706582817,0.08569577,-0.112513193,-0.110439224,-0.232774255,0.322773433,-0.045071372,0.223793395,-0.921388657,0.461313291,-1.082923047,0.16733017,0.667309171,-0.056129157,-0.302265712,-0.693599408,0.356699564,-0.372505654,-0.277011271,0.158238445,0.158311535,0.034836169,2.58
TXNB0000370,161416,2.006999323,-0.831593365,-1.172605733,-0.024849593,-0.679461939,-0.97023941,-0.198414691,-0.351830864,-0.480057269,0.890560378,-1.035972154,0.116173815,0.483517145,0.07060618,-0.06922635,-1.743117722,-0.015594605,0.875249602,-0.994467498,-0.474090006,-0.173644741,0.018116586,0.076957313,0.012138428,-0.046531965,0.451121201,-0.041161461,-0.046380863,82.21
TXNB0000371,161417,1.951012331,-0.338935254,-0.564623721,0.324197573,-0.301724887,-0.312015383,-0.309736635,-0.139986184,1.103300682,-0.223783439,-1.180884775,1.071898882,1.667692538,-0.355395308,0.548295827,0.330932585,-0.874408195,-0.139061031,0.161146343,-0.025762777,-0.182971059,-0.395732933,0.232260925,-0.657696543,-0.303132125,-0.590806966,0.035650037,-0.027087142,49.99
TXNB0000372,161417,-3.747044874,-2.297863388,0.39033104,5.346594349,3.654491109,-1.41183626,-1.24704753,0.689656851,-2.505538656,1.426628459,-1.262344035,-0.523573735,0.315339243,1.086270293,0.898672561,-0.367513407,0.557089301,0.100714681,1.222611545,1.560045789,0.472015068,-0.172324383,-0.354566896,0.64928371,0.650797323,0.565255679,0.233086712,-0.5737853,37.82
